Date,Time,NOx(GT),PT08.S1(CO)
2005-02-06,19:00:00,226.5,984.75
2005-02-06,20:00:00,252.4,1001.5
2005-02-06,21:00:00,192.9,937.5
2005-02-06,22:00:00,157.8,896.25
2005-02-06,23:00:00,149.8,907.25
2005-02-07,00:00:00,130.3,902.25
2005-02-07,01:00:00,104.3,885.0
2005-02-07,02:00:00,85.6,863.0
2005-02-07,03:00:00,-200.0,860.75
2005-02-07,04:00:00,66.6,852.25
2005-02-07,05:00:00,75.1,879.25
2005-02-07,06:00:00,96.9,899.5
2005-02-07,07:00:00,176.7,963.0
2005-02-07,08:00:00,432.7,1183.25
2005-02-07,09:00:00,471.0,1161.0
2005-02-07,10:00:00,345.5,1101.75
2005-02-07,11:00:00,261.5,1028.75
2005-02-07,12:00:00,221.0,973.25
2005-02-07,13:00:00,265.0,981.0
2005-02-07,14:00:00,219.4,959.75
2005-02-07,15:00:00,234.9,973.0
2005-02-07,16:00:00,227.4,967.75
2005-02-07,17:00:00,284.8,1022.0
2005-02-07,18:00:00,290.6,1066.75
2005-02-07,19:00:00,294.9,1101.0
2005-02-07,20:00:00,242.6,1081.25
2005-02-07,21:00:00,209.4,988.0
2005-02-07,22:00:00,147.2,932.0
2005-02-07,23:00:00,116.7,923.0
2005-02-08,00:00:00,105.0,915.25
2005-02-08,01:00:00,84.4,879.25
2005-02-08,02:00:00,51.2,852.25
2005-02-08,03:00:00,-200.0,843.75
2005-02-08,04:00:00,54.0,877.75
2005-02-08,05:00:00,74.3,910.0
2005-02-08,06:00:00,114.2,918.0
2005-02-08,07:00:00,228.3,991.25
2005-02-08,08:00:00,455.2,1222.75
2005-02-08,09:00:00,492.9,1276.75
2005-02-08,10:00:00,409.9,1113.5
2005-02-08,11:00:00,276.7,1088.0
2005-02-08,12:00:00,340.1,1063.75
2005-02-08,13:00:00,237.5,1046.5
2005-02-08,14:00:00,323.4,1074.75
2005-02-08,15:00:00,285.8,972.75
2005-02-08,16:00:00,270.6,941.5
2005-02-08,17:00:00,275.9,-200.0
2005-02-08,18:00:00,295.4,-200.0
2005-02-08,19:00:00,339.5,-200.0
2005-02-08,20:00:00,275.2,-200.0
2005-02-08,21:00:00,292.8,-200.0
2005-02-08,22:00:00,157.3,-200.0
2005-02-08,23:00:00,133.1,-200.0
2005-02-09,00:00:00,119.5,-200.0
2005-02-09,01:00:00,121.5,-200.0
2005-02-09,02:00:00,79.9,-200.0
2005-02-09,03:00:00,-200.0,-200.0
2005-02-09,04:00:00,87.9,-200.0
2005-02-09,05:00:00,109.2,-200.0
2005-02-09,06:00:00,119.6,-200.0
2005-02-09,07:00:00,233.0,-200.0
2005-02-09,08:00:00,393.6,-200.0
2005-02-09,09:00:00,424.4,-200.0
2005-02-09,10:00:00,446.0,-200.0
2005-02-09,11:00:00,265.7,-200.0
2005-02-09,12:00:00,260.7,-200.0
2005-02-09,13:00:00,219.9,-200.0
2005-02-09,14:00:00,241.3,-200.0
2005-02-09,15:00:00,207.7,-200.0
2005-02-09,16:00:00,214.9,-200.0
2005-02-09,17:00:00,257.4,-200.0
2005-02-09,18:00:00,354.7,-200.0
2005-02-09,19:00:00,414.8,-200.0
2005-02-09,20:00:00,349.4,-200.0
2005-02-09,21:00:00,254.3,-200.0
2005-02-09,22:00:00,228.2,-200.0
2005-02-09,23:00:00,155.8,-200.0
2005-02-10,00:00:00,161.1,-200.0
2005-02-10,01:00:00,122.9,-200.0
2005-02-10,02:00:00,107.8,-200.0
2005-02-10,03:00:00,-200.0,-200.0
2005-02-10,04:00:00,94.9,-200.0
2005-02-10,05:00:00,102.2,-200.0
2005-02-10,06:00:00,178.1,-200.0
2005-02-10,07:00:00,214.1,-200.0
2005-02-10,08:00:00,491.7,-200.0
2005-02-10,09:00:00,539.5,-200.0
2005-02-10,10:00:00,603.8,-200.0
2005-02-10,11:00:00,645.8,-200.0
2005-02-10,12:00:00,418.3,-200.0
2005-02-10,13:00:00,249.6,-200.0
2005-02-10,14:00:00,226.2,-200.0
2005-02-10,15:00:00,271.3,-200.0
2005-02-10,16:00:00,288.1,-200.0
2005-02-10,17:00:00,299.2,-200.0
2005-02-10,18:00:00,533.5,-200.0
2005-02-10,19:00:00,686.7,-200.0
2005-02-10,20:00:00,1028.1,-200.0
2005-02-10,21:00:00,604.5,-200.0
2005-02-10,22:00:00,344.8,-200.0
2005-02-10,23:00:00,254.8,-200.0
2005-02-11,00:00:00,210.7,-200.0
2005-02-11,01:00:00,190.0,-200.0
2005-02-11,02:00:00,149.4,-200.0
2005-02-11,03:00:00,-200.0,-200.0
2005-02-11,04:00:00,106.9,-200.0
2005-02-11,05:00:00,97.7,-200.0
2005-02-11,06:00:00,183.2,-200.0
2005-02-11,07:00:00,223.5,-200.0
2005-02-11,08:00:00,589.0,-200.0
2005-02-11,09:00:00,699.5,-200.0
2005-02-11,10:00:00,746.8,-200.0
2005-02-11,11:00:00,746.1,-200.0
2005-02-11,12:00:00,701.5,-200.0
2005-02-11,13:00:00,722.5,-200.0
2005-02-11,14:00:00,871.6,-200.0
2005-02-11,15:00:00,1053.7,-200.0
2005-02-11,16:00:00,1218.0,-200.0
2005-02-11,17:00:00,1226.7,-200.0
2005-02-11,18:00:00,1060.5,-200.0
2005-02-11,19:00:00,1074.8,-200.0
2005-02-11,20:00:00,641.3,-200.0
2005-02-11,21:00:00,490.2,1521.0
2005-02-11,22:00:00,549.9,1428.0
2005-02-11,23:00:00,421.7,1463.0
2005-02-12,00:00:00,540.8,1494.25
2005-02-12,01:00:00,599.0,1461.5
2005-02-12,02:00:00,490.3,1325.5
2005-02-12,03:00:00,-200.0,1185.25
2005-02-12,04:00:00,223.3,1154.0
2005-02-12,05:00:00,214.0,1174.5
2005-02-12,06:00:00,274.0,1203.0
2005-02-12,07:00:00,337.7,1249.75
2005-02-12,08:00:00,496.2,1320.75
2005-02-12,09:00:00,432.6,1322.75
2005-02-12,10:00:00,496.0,1381.25
2005-02-12,11:00:00,614.9,1480.25
2005-02-12,12:00:00,551.2,1485.0
2005-02-12,13:00:00,575.4,1521.75
2005-02-12,14:00:00,574.5,1570.0
2005-02-12,15:00:00,573.7,1506.6666666667
2005-02-12,16:00:00,581.5,1539.75
2005-02-12,17:00:00,658.1,1555.5
2005-02-12,18:00:00,850.5,1706.75
2005-02-12,19:00:00,902.9,1765.5
2005-02-12,20:00:00,951.6,1845.75
2005-02-12,21:00:00,893.5,1795.25
2005-02-12,22:00:00,838.5,1754.5
2005-02-12,23:00:00,743.0,1737.5
2005-02-13,00:00:00,670.6,1711.5
2005-02-13,01:00:00,688.6,1751.25
2005-02-13,02:00:00,478.0,1573.75
2005-02-13,03:00:00,-200.0,1458.0
2005-02-13,04:00:00,345.0,1514.75
2005-02-13,05:00:00,372.9,1491.25
2005-02-13,06:00:00,323.5,1453.0
2005-02-13,07:00:00,340.8,1442.5
2005-02-13,08:00:00,424.3,1472.75
2005-02-13,09:00:00,522.0,1548.0
2005-02-13,10:00:00,491.8,1586.25
2005-02-13,11:00:00,491.8,1488.0
2005-02-13,12:00:00,204.1,1220.0
2005-02-13,13:00:00,141.9,1197.75
2005-02-13,14:00:00,117.7,1168.25
2005-02-13,15:00:00,126.3,1149.0
2005-02-13,16:00:00,114.9,1051.75
2005-02-13,17:00:00,136.9,1053.0
2005-02-13,18:00:00,211.5,1238.25
2005-02-13,19:00:00,353.5,1187.5
2005-02-13,20:00:00,331.2,1149.5
2005-02-13,21:00:00,140.7,984.0
2005-02-13,22:00:00,228.1,1110.75
2005-02-13,23:00:00,228.3,1131.0
2005-02-14,00:00:00,203.0,1115.25
2005-02-14,01:00:00,215.4,1132.75
2005-02-14,02:00:00,142.3,1024.0
2005-02-14,03:00:00,-200.0,967.75
2005-02-14,04:00:00,66.4,923.0
2005-02-14,05:00:00,53.8,901.75
2005-02-14,06:00:00,121.2,994.5
2005-02-14,07:00:00,140.9,857.5
2005-02-14,08:00:00,388.3,1233.0
2005-02-14,09:00:00,365.9,1139.75
2005-02-14,10:00:00,253.7,1095.75
2005-02-14,11:00:00,163.9,1295.0
2005-02-14,12:00:00,142.0,925.75
2005-02-14,13:00:00,162.2,970.25
2005-02-14,14:00:00,177.3,959.5
2005-02-14,15:00:00,156.7,940.5
2005-02-14,16:00:00,162.3,920.5
2005-02-14,17:00:00,208.6,939.75
2005-02-14,18:00:00,303.5,1036.0
2005-02-14,19:00:00,483.8,1101.5
2005-02-14,20:00:00,399.2,1035.25
2005-02-14,21:00:00,389.8,989.5
2005-02-14,22:00:00,286.8,949.75
2005-02-14,23:00:00,201.6,988.25
2005-02-15,00:00:00,126.2,884.0
2005-02-15,01:00:00,87.0,840.25
2005-02-15,02:00:00,59.3,813.5
2005-02-15,03:00:00,-200.0,821.25
2005-02-15,04:00:00,30.5,802.25
2005-02-15,05:00:00,28.0,804.5
2005-02-15,06:00:00,63.9,850.25
2005-02-15,07:00:00,123.3,913.33333333333
2005-02-15,08:00:00,363.2,1047.25
2005-02-15,09:00:00,415.8,1055.25
2005-02-15,10:00:00,286.3,974.0
2005-02-15,11:00:00,198.2,862.75
2005-02-15,12:00:00,215.5,888.75
2005-02-15,13:00:00,210.6,905.75
2005-02-15,14:00:00,199.1,873.75
2005-02-15,15:00:00,161.0,848.5
2005-02-15,16:00:00,217.8,922.75
2005-02-15,17:00:00,251.5,962.25
2005-02-15,18:00:00,337.2,1066.5
2005-02-15,19:00:00,357.2,1125.0
2005-02-15,20:00:00,409.9,1148.75
2005-02-15,21:00:00,444.8,1154.5
2005-02-15,22:00:00,313.7,1065.0
2005-02-15,23:00:00,366.1,1145.25
2005-02-16,00:00:00,336.0,1133.5
2005-02-16,01:00:00,387.2,1195.25
2005-02-16,02:00:00,319.5,1140.75
2005-02-16,03:00:00,-200.0,1077.0
2005-02-16,04:00:00,236.6,1052.0
2005-02-16,05:00:00,224.0,1033.25
2005-02-16,06:00:00,236.6,1079.75
2005-02-16,07:00:00,453.9,1207.5
2005-02-16,08:00:00,853.8,1363.25
2005-02-16,09:00:00,757.6,1239.0
2005-02-16,10:00:00,427.6,1044.25
2005-02-16,11:00:00,205.1,955.5
2005-02-16,12:00:00,205.4,955.0
2005-02-16,13:00:00,225.7,996.5
2005-02-16,14:00:00,199.4,987.0
2005-02-16,15:00:00,253.1,1006.5
2005-02-16,16:00:00,259.3,1025.0
2005-02-16,17:00:00,252.1,1083.25
2005-02-16,18:00:00,313.1,1142.5
2005-02-16,19:00:00,433.0,1287.75
2005-02-16,20:00:00,611.1,1464.0
2005-02-16,21:00:00,625.7,1340.5
2005-02-16,22:00:00,407.8,1177.25
2005-02-16,23:00:00,357.4,1088.5
2005-02-17,00:00:00,374.6,1195.5
2005-02-17,01:00:00,325.8,1107.25
2005-02-17,02:00:00,326.1,1102.0
2005-02-17,03:00:00,-200.0,992.5
2005-02-17,04:00:00,71.6,912.25
2005-02-17,05:00:00,48.5,883.25
2005-02-17,06:00:00,59.4,893.0
2005-02-17,07:00:00,219.8,1033.0
2005-02-17,08:00:00,602.2,1221.75
2005-02-17,09:00:00,484.8,1190.25
2005-02-17,10:00:00,295.3,1035.25
2005-02-17,11:00:00,216.5,990.0
2005-02-17,12:00:00,236.2,1010.75
2005-02-17,13:00:00,196.2,1041.0
2005-02-17,14:00:00,232.6,1086.0
2005-02-17,15:00:00,206.6,1021.0
2005-02-17,16:00:00,197.7,1014.25
2005-02-17,17:00:00,212.1,1022.75
2005-02-17,18:00:00,279.8,1171.5
2005-02-17,19:00:00,314.7,1172.25
2005-02-17,20:00:00,377.6,1218.75
2005-02-17,21:00:00,319.6,1106.0
2005-02-17,22:00:00,265.2,1078.3333333333
2005-02-17,23:00:00,128.9,938.5
2005-02-18,00:00:00,129.1,975.25
2005-02-18,01:00:00,171.8,958.0
2005-02-18,02:00:00,100.3,920.75
2005-02-18,03:00:00,-200.0,931.0
2005-02-18,04:00:00,48.7,874.0
2005-02-18,05:00:00,36.4,872.25
2005-02-18,06:00:00,78.9,903.75
2005-02-18,07:00:00,127.8,950.75
2005-02-18,08:00:00,456.0,1183.0
2005-02-18,09:00:00,477.0,1186.5
2005-02-18,10:00:00,342.2,1072.0
2005-02-18,11:00:00,254.1,1010.75
2005-02-18,12:00:00,231.3,996.5
2005-02-18,13:00:00,212.9,988.75
2005-02-18,14:00:00,207.6,1006.25
2005-02-18,15:00:00,269.8,1016.0
2005-02-18,16:00:00,275.8,1069.0
2005-02-18,17:00:00,375.2,1109.25
2005-02-18,18:00:00,394.7,1182.25
2005-02-18,19:00:00,420.7,1253.25
2005-02-18,20:00:00,631.7,1288.0
2005-02-18,21:00:00,423.9,1152.5
2005-02-18,22:00:00,369.2,1160.5
2005-02-18,23:00:00,484.1,1270.75
2005-02-19,00:00:00,456.4,1156.0
2005-02-19,01:00:00,372.9,1105.75
2005-02-19,02:00:00,228.2,1008.0
2005-02-19,03:00:00,-200.0,966.0
2005-02-19,04:00:00,116.6,930.75
2005-02-19,05:00:00,107.9,922.25
2005-02-19,06:00:00,126.1,910.75
2005-02-19,07:00:00,235.3,993.0
2005-02-19,08:00:00,339.1,1100.25
2005-02-19,09:00:00,398.7,1140.75
2005-02-19,10:00:00,345.8,1084.5
2005-02-19,11:00:00,407.2,1152.5
2005-02-19,12:00:00,392.7,1122.0
2005-02-19,13:00:00,166.0,992.0
2005-02-19,14:00:00,157.3,1018.0
2005-02-19,15:00:00,140.8,981.0
2005-02-19,16:00:00,143.6,987.75
2005-02-19,17:00:00,190.7,1058.75
2005-02-19,18:00:00,254.9,1109.75
2005-02-19,19:00:00,378.6,1203.5
2005-02-19,20:00:00,427.0,1275.25
2005-02-19,21:00:00,509.2,1296.75
2005-02-19,22:00:00,459.2,1276.75
2005-02-19,23:00:00,292.6,1206.5
2005-02-20,00:00:00,269.3,1222.25
2005-02-20,01:00:00,243.5,1141.0
2005-02-20,02:00:00,292.5,1228.0
2005-02-20,03:00:00,-200.0,1119.75
2005-02-20,04:00:00,177.2,1066.5
2005-02-20,05:00:00,80.6,947.25
2005-02-20,06:00:00,42.4,918.0
2005-02-20,07:00:00,60.6,919.75
2005-02-20,08:00:00,100.7,940.5
2005-02-20,09:00:00,98.4,949.25
2005-02-20,10:00:00,114.4,990.25
2005-02-20,11:00:00,117.9,995.75
2005-02-20,12:00:00,119.6,1023.25
2005-02-20,13:00:00,150.6,1037.3333333333
2005-02-20,14:00:00,131.0,1016.5
2005-02-20,15:00:00,145.4,1042.0
2005-02-20,16:00:00,155.6,1037.25
2005-02-20,17:00:00,151.3,1008.5
2005-02-20,18:00:00,173.2,1032.75
2005-02-20,19:00:00,154.4,1016.0
2005-02-20,20:00:00,220.8,1075.75
2005-02-20,21:00:00,193.3,1028.75
2005-02-20,22:00:00,130.3,984.0
2005-02-20,23:00:00,155.9,1002.5
2005-02-21,00:00:00,148.3,1008.75
2005-02-21,01:00:00,92.5,946.0
2005-02-21,02:00:00,65.8,909.5
2005-02-21,03:00:00,-200.0,885.5
2005-02-21,04:00:00,37.9,879.0
2005-02-21,05:00:00,50.2,907.25
2005-02-21,06:00:00,77.2,949.25
2005-02-21,07:00:00,183.3,1053.75
2005-02-21,08:00:00,256.3,1213.75
2005-02-21,09:00:00,355.3,1253.25
2005-02-21,10:00:00,490.6,1196.75
2005-02-21,11:00:00,387.3,1155.5
2005-02-21,12:00:00,384.2,1132.0
2005-02-21,13:00:00,368.0,1206.75
2005-02-21,14:00:00,257.8,1127.25
2005-02-21,15:00:00,230.6,1111.5
2005-02-21,16:00:00,290.3,1185.5
2005-02-21,17:00:00,335.3,1192.25
2005-02-21,18:00:00,292.8,1176.75
2005-02-21,19:00:00,525.8,1478.0
2005-02-21,20:00:00,606.8,1485.5
2005-02-21,21:00:00,326.1,1117.5
2005-02-21,22:00:00,187.8,1019.0
2005-02-21,23:00:00,163.1,960.5
2005-02-22,00:00:00,101.9,931.25
2005-02-22,01:00:00,95.4,937.75
2005-02-22,02:00:00,70.5,887.5
2005-02-22,03:00:00,-200.0,844.25
2005-02-22,04:00:00,45.6,851.25
2005-02-22,05:00:00,62.1,904.5
2005-02-22,06:00:00,169.6,986.75
2005-02-22,07:00:00,312.7,1124.25
2005-02-22,08:00:00,687.4,1407.5
2005-02-22,09:00:00,756.7,1500.75
2005-02-22,10:00:00,559.0,1266.0
2005-02-22,11:00:00,285.8,1081.75
2005-02-22,12:00:00,323.9,1123.25
2005-02-22,13:00:00,316.1,1174.25
2005-02-22,14:00:00,407.3,1209.25
2005-02-22,15:00:00,305.2,1120.25
2005-02-22,16:00:00,359.9,1174.0
2005-02-22,17:00:00,339.1,1067.75
2005-02-22,18:00:00,304.0,1145.5
2005-02-22,19:00:00,396.9,1203.5
2005-02-22,20:00:00,270.2,1061.75
2005-02-22,21:00:00,339.1,1121.75
2005-02-22,22:00:00,190.3,939.75
2005-02-22,23:00:00,125.5,934.5
2005-02-23,00:00:00,188.5,1011.0
2005-02-23,01:00:00,146.4,952.25
2005-02-23,02:00:00,97.7,899.0
2005-02-23,03:00:00,-200.0,879.75
2005-02-23,04:00:00,75.1,882.0
2005-02-23,05:00:00,77.1,844.0
2005-02-23,06:00:00,72.0,859.75
2005-02-23,07:00:00,152.2,917.25
2005-02-23,08:00:00,336.9,1126.0
2005-02-23,09:00:00,359.8,1033.0
2005-02-23,10:00:00,243.2,944.25
2005-02-23,11:00:00,277.0,954.5
2005-02-23,12:00:00,265.8,992.25
2005-02-23,13:00:00,316.8,1090.0
2005-02-23,14:00:00,375.4,1150.5
2005-02-23,15:00:00,348.7,1148.0
2005-02-23,16:00:00,377.3,1140.25
2005-02-23,17:00:00,402.7,1160.25
2005-02-23,18:00:00,421.6,1167.25
2005-02-23,19:00:00,387.8,1194.25
2005-02-23,20:00:00,430.9,1223.75
2005-02-23,21:00:00,424.6,1208.75
2005-02-23,22:00:00,390.7,1145.0
2005-02-23,23:00:00,230.6,1016.0
2005-02-24,00:00:00,248.2,1018.0
2005-02-24,01:00:00,141.8,936.75
2005-02-24,02:00:00,117.1,948.75
2005-02-24,03:00:00,-200.0,894.5
2005-02-24,04:00:00,95.9,883.5
2005-02-24,05:00:00,86.6,882.5
2005-02-24,06:00:00,196.8,968.0
2005-02-24,07:00:00,289.7,1070.75
2005-02-24,08:00:00,621.1,1309.5
2005-02-24,09:00:00,644.8,1331.75
2005-02-24,10:00:00,573.1,1177.75
2005-02-24,11:00:00,414.3,1093.25
2005-02-24,12:00:00,313.6,1059.5
2005-02-24,13:00:00,317.2,1121.0
2005-02-24,14:00:00,290.3,1118.0
2005-02-24,15:00:00,385.3,1204.5
2005-02-24,16:00:00,507.3,1273.75
2005-02-24,17:00:00,534.0,1301.25
2005-02-24,18:00:00,601.3,1404.75
2005-02-24,19:00:00,583.4,1374.5
2005-02-24,20:00:00,551.3,1367.0
2005-02-24,21:00:00,547.3,1324.0
2005-02-24,22:00:00,384.9,1169.5
2005-02-24,23:00:00,318.1,1169.25
2005-02-25,00:00:00,355.8,1181.0
2005-02-25,01:00:00,326.1,1146.25
2005-02-25,02:00:00,233.3,1059.0
2005-02-25,03:00:00,-200.0,1009.75
2005-02-25,04:00:00,116.2,1007.0
2005-02-25,05:00:00,120.2,932.0
2005-02-25,06:00:00,227.8,998.25
2005-02-25,07:00:00,302.5,1072.0
2005-02-25,08:00:00,-200.0,1424.0
2005-02-25,09:00:00,-200.0,1526.5
2005-02-25,10:00:00,528.9,1363.5
2005-02-25,11:00:00,615.2,1190.0
2005-02-25,12:00:00,297.7,1021.25
2005-02-25,13:00:00,316.8,1050.5
2005-02-25,14:00:00,305.4,1020.75
2005-02-25,15:00:00,253.3,1015.5
2005-02-25,16:00:00,296.0,1040.0
2005-02-25,17:00:00,293.3,1088.75
2005-02-25,18:00:00,352.7,1148.25
2005-02-25,19:00:00,398.8,1161.75
2005-02-25,20:00:00,454.2,1196.6666666667
2005-02-25,21:00:00,356.0,1058.75
2005-02-25,22:00:00,473.0,1206.75
2005-02-25,23:00:00,482.2,1188.0
2005-02-26,00:00:00,443.0,1153.0
2005-02-26,01:00:00,373.0,1061.0
2005-02-26,02:00:00,320.0,1028.0
2005-02-26,03:00:00,-200.0,1082.0
2005-02-26,04:00:00,232.9,1036.75
2005-02-26,05:00:00,160.6,942.25
2005-02-26,06:00:00,137.1,903.5
2005-02-26,07:00:00,143.7,854.5
2005-02-26,08:00:00,181.5,913.75
2005-02-26,09:00:00,227.1,933.0
2005-02-26,10:00:00,202.7,942.0
2005-02-26,11:00:00,179.1,943.0
2005-02-26,12:00:00,171.0,958.75
2005-02-26,13:00:00,180.6,971.25
2005-02-26,14:00:00,174.7,954.25
2005-02-26,15:00:00,148.1,929.25
2005-02-26,16:00:00,131.9,933.25
2005-02-26,17:00:00,162.3,967.25
2005-02-26,18:00:00,184.9,986.5
2005-02-26,19:00:00,233.5,1003.0
2005-02-26,20:00:00,274.8,1137.5
2005-02-26,21:00:00,271.5,1087.0
2005-02-26,22:00:00,331.3,1129.0
2005-02-26,23:00:00,346.6,1191.25
2005-02-27,00:00:00,487.7,1256.25
2005-02-27,01:00:00,404.1,1170.75
2005-02-27,02:00:00,254.8,1015.5
2005-02-27,03:00:00,-200.0,1034.75
2005-02-27,04:00:00,174.2,979.75
2005-02-27,05:00:00,107.8,901.0
2005-02-27,06:00:00,106.9,913.75
2005-02-27,07:00:00,187.6,940.25
2005-02-27,08:00:00,224.6,935.25
2005-02-27,09:00:00,207.9,969.5
2005-02-27,10:00:00,270.1,1064.0
2005-02-27,11:00:00,201.9,1023.25
2005-02-27,12:00:00,168.4,955.0
2005-02-27,13:00:00,190.8,943.25
2005-02-27,14:00:00,149.2,895.25
2005-02-27,15:00:00,100.6,889.75
2005-02-27,16:00:00,134.3,903.75
2005-02-27,17:00:00,150.2,888.0
2005-02-27,18:00:00,187.8,904.75
2005-02-27,19:00:00,253.6,974.0
2005-02-27,20:00:00,324.2,1048.25
2005-02-27,21:00:00,238.3,895.0
2005-02-27,22:00:00,128.3,875.25
2005-02-27,23:00:00,169.0,942.5
2005-02-28,00:00:00,214.7,946.75
2005-02-28,01:00:00,110.9,865.0
2005-02-28,02:00:00,59.5,823.0
2005-02-28,03:00:00,-200.0,797.5
2005-02-28,04:00:00,28.8,781.0
2005-02-28,05:00:00,24.7,781.0
2005-02-28,06:00:00,33.8,779.25
2005-02-28,07:00:00,88.8,816.5
2005-02-28,08:00:00,212.0,893.25
2005-02-28,09:00:00,215.9,883.0
2005-02-28,10:00:00,191.3,839.0
2005-02-28,11:00:00,199.9,808.66666666667
2005-02-28,12:00:00,163.9,805.25
2005-02-28,13:00:00,185.0,840.0
2005-02-28,14:00:00,156.1,811.75
2005-02-28,15:00:00,154.6,782.25
2005-02-28,16:00:00,157.5,799.25
2005-02-28,17:00:00,166.0,811.5
2005-02-28,18:00:00,268.1,921.5
2005-02-28,19:00:00,308.6,938.0
2005-02-28,20:00:00,297.2,939.0
2005-02-28,21:00:00,225.4,826.75
2005-02-28,22:00:00,122.3,776.25
2005-02-28,23:00:00,100.1,755.0
2005-03-01,00:00:00,86.0,765.5
2005-03-01,01:00:00,71.4,762.25
2005-03-01,02:00:00,38.6,735.75
2005-03-01,03:00:00,-200.0,715.25
2005-03-01,04:00:00,28.8,715.75
2005-03-01,05:00:00,32.2,730.75
2005-03-01,06:00:00,37.3,735.25
2005-03-01,07:00:00,133.5,779.0
2005-03-01,08:00:00,357.9,914.5
2005-03-01,09:00:00,353.7,905.25
2005-03-01,10:00:00,284.2,835.25
2005-03-01,11:00:00,213.4,798.0
2005-03-01,12:00:00,174.1,782.5
2005-03-01,13:00:00,157.2,806.5
2005-03-01,14:00:00,178.4,827.25
2005-03-01,15:00:00,186.7,822.0
2005-03-01,16:00:00,197.5,829.5
2005-03-01,17:00:00,186.1,832.75
2005-03-01,18:00:00,203.0,882.25
2005-03-01,19:00:00,313.0,967.0
2005-03-01,20:00:00,342.3,1009.25
2005-03-01,21:00:00,310.4,910.5
2005-03-01,22:00:00,164.9,808.25
2005-03-01,23:00:00,152.2,812.0
2005-03-02,00:00:00,140.8,790.25
2005-03-02,01:00:00,122.0,764.75
2005-03-02,02:00:00,79.2,761.25
2005-03-02,03:00:00,-200.0,787.75
2005-03-02,04:00:00,81.0,789.5
2005-03-02,05:00:00,76.7,803.5
2005-03-02,06:00:00,124.1,831.25
2005-03-02,07:00:00,158.5,881.25
2005-03-02,08:00:00,396.3,1098.5
2005-03-02,09:00:00,478.9,1099.5
2005-03-02,10:00:00,437.8,1042.25
2005-03-02,11:00:00,465.6,1025.5
2005-03-02,12:00:00,288.0,904.75
2005-03-02,13:00:00,205.3,891.25
2005-03-02,14:00:00,311.1,968.0
2005-03-02,15:00:00,245.6,908.75
2005-03-02,16:00:00,355.8,937.75
2005-03-02,17:00:00,396.9,971.25
2005-03-02,18:00:00,579.4,1147.75
2005-03-02,19:00:00,818.6,1299.25
2005-03-02,20:00:00,754.1,1315.25
2005-03-02,21:00:00,472.6,1180.25
2005-03-02,22:00:00,300.4,1070.25
2005-03-02,23:00:00,234.6,1030.5
2005-03-03,00:00:00,207.4,1046.5
2005-03-03,01:00:00,204.4,1030.25
2005-03-03,02:00:00,155.3,986.33333333333
2005-03-03,03:00:00,-200.0,991.75
2005-03-03,04:00:00,178.5,1075.5
2005-03-03,05:00:00,143.3,1104.25
2005-03-03,06:00:00,212.4,1160.0
2005-03-03,07:00:00,262.8,1216.5
2005-03-03,08:00:00,648.1,1457.25
2005-03-03,09:00:00,717.2,1336.75
2005-03-03,10:00:00,389.2,1110.75
2005-03-03,11:00:00,438.3,1164.5
2005-03-03,12:00:00,281.5,1128.5
2005-03-03,13:00:00,267.9,1092.25
2005-03-03,14:00:00,247.9,1096.0
2005-03-03,15:00:00,272.4,1108.25
2005-03-03,16:00:00,290.5,1123.5
2005-03-03,17:00:00,362.5,1216.25
2005-03-03,18:00:00,659.9,1436.75
2005-03-03,19:00:00,907.0,1473.25
2005-03-03,20:00:00,639.1,1396.25
2005-03-03,21:00:00,573.7,1285.0
2005-03-03,22:00:00,372.6,1205.5
2005-03-03,23:00:00,330.3,1179.25
2005-03-04,00:00:00,336.4,1213.0
2005-03-04,01:00:00,346.6,1141.5
2005-03-04,02:00:00,240.6,1089.25
2005-03-04,03:00:00,-200.0,982.25
2005-03-04,04:00:00,95.8,887.5
2005-03-04,05:00:00,146.5,978.75
2005-03-04,06:00:00,210.4,1022.5
2005-03-04,07:00:00,408.9,1153.0
2005-03-04,08:00:00,719.2,1392.5
2005-03-04,09:00:00,958.9,1567.25
2005-03-04,10:00:00,743.5,1334.0
2005-03-04,11:00:00,582.7,1279.75
2005-03-04,12:00:00,596.7,1330.25
2005-03-04,13:00:00,550.1,1348.75
2005-03-04,14:00:00,499.4,1349.25
2005-03-04,15:00:00,470.0,1344.25
2005-03-04,16:00:00,568.4,1337.0
2005-03-04,17:00:00,525.1,1315.75
2005-03-04,18:00:00,481.2,1253.25
2005-03-04,19:00:00,413.9,1257.75
2005-03-04,20:00:00,565.0,1325.75
2005-03-04,21:00:00,303.3,1109.25
2005-03-04,22:00:00,220.5,1029.25
2005-03-04,23:00:00,259.7,1112.0
2005-03-05,00:00:00,327.0,1099.5
2005-03-05,01:00:00,343.5,1135.5
2005-03-05,02:00:00,270.1,1000.0
2005-03-05,03:00:00,-200.0,1041.0
2005-03-05,04:00:00,190.9,1009.25
2005-03-05,05:00:00,135.5,975.0
2005-03-05,06:00:00,194.0,992.5
2005-03-05,07:00:00,167.5,871.75
2005-03-05,08:00:00,253.7,1017.0
2005-03-05,09:00:00,410.1,1069.75
2005-03-05,10:00:00,165.9,915.0
2005-03-05,11:00:00,161.6,977.75
2005-03-05,12:00:00,188.2,967.5
2005-03-05,13:00:00,198.6,1007.5
